ANNOSCOLASTICO,AREAGEOGRAFICA,REGIONE,PROVINCIA,CODICEISTITUTORIFERIMENTO,DENOMINAZIONEISTITUTORIFERIMENTO,CODICESCUOLA,DENOMINAZIONESCUOLA,INDIRIZZOSCUOLA,CAPSCUOLA,CODICECOMUNESCUOLA,DESCRIZIONECOMUNE,DESCRIZIONECARATTERISTICASCUOLA,DESCRIZIONETIPOLOGIAGRADOISTRUZIONESCUOLA,INDICAZIONESEDEDIRETTIVO,INDICAZIONESEDEOMNICOMPRENSIVO,INDIRIZZOEMAILSCUOLA,INDIRIZZOPECSCUOLA,SITOWEBSCUOLA
202324,NORD EST,TRENTINO-ALTO ADIGE,TRENTO,TNIS004006,"""MARIE CURIE"" PERGINE",TNRC004015,"""MARIE CURIE"" - LEVICO TERME","VIALE VITTORIO EMANUELE, 134",38056,E565,LEVICO TERME,NORMALE,IST PROF PER I SERVIZI COMMERCIALI E TURISTICI,NO,Non Disponibile,segr.curie.pergine@scuole.provincia.tn.it,Non Disponibile,www.curiepergine.it
202324,NORD EST,TRENTINO-ALTO ADIGE,TRENTO,TNIC81300R,"""CENTRO VALSUGANA""",TNEE81301V,CASTELNUOVO,"PIAZZA MUNICIPIO, 4",38050,C216,CASTELNUOVO,NORMALE,SCUOLA PRIMARIA,NO,Non Disponibile,Non Disponibile,Non Disponibile,www.iccentrovalsugana.it
202324,NORD EST,TRENTINO-ALTO ADIGE,BOLZANO,TBIC84000D,LACES - LATSCH,TBIC84000D,LACES - LATSCH,VIA        PUINT               1,39021,E398,LACES * LATSCH,NORMALE,ISTITUTO COMPRENSIVO,SI,Non Disponibile,ssp.latsch@schule.suedtirol.it,Non Disponibile,Non Disponibile
202324,NORD OVEST,VALLE D' AOSTA,AOSTA,AOIP018000,ELIO REINOTTI,AO1E018040,primaria Issime Gaby,"Via Capoluogo, 66",11020,E369,ISSIME,NORMALE,SCUOLA PRIMARIA,NO,Non Disponibile,is-ereinotti@regione.vda.it,Non Disponibile,www.walsermontroseb.it
202324,NORD EST,TRENTINO-ALTO ADIGE,TRENTO,TNIS004006,"""MARIE CURIE"" PERGINE",TNPS00401L,"""MARIE CURIE"" - PERGINE VALSUGANA","VIA SAN PIETRO, 4",38057,G452,PERGINE VALSUGANA,NORMALE,LICEO SCIENTIFICO,NO,Non Disponibile,segr.curie.pergine@scuole.provincia.tn.it,Non Disponibile,www.curiepergine.it
202324,NORD OVEST,VALLE D' AOSTA,AOSTA,AOIP018000,ELIO REINOTTI,AO1E018030,primaria Gressoney Saint-Jean,"Piazza Beck Peccoz, 1",11025,E168,GRESSONEY-SAINT-JEAN,NORMALE,SCUOLA PRIMARIA,NO,Non Disponibile,is-ereinotti@regione.vda.it,Non Disponibile,www.elioreinotti
202324,NORD OVEST,VALLE D' AOSTA,AOSTA,AOIP002000,Saint-Roch,AO1E002010,primaria Ponte di Pietra,"P.zza Arco d'Augusto, 12",11100,A326,AOSTA,NORMALE,SCUOLA PRIMARIA,NO,Non Disponibile,is-sroch@regione.vda.it,Non Disponibile,www.stroch.scuole.vda.it
202324,NORD EST,TRENTINO-ALTO ADIGE,TRENTO,TNIC812001,"""BORGO VALSUGANA""",TNMM812023,"GRIGNO ""FANTE SILVANO""",VIALE TRENTO,38055,E178,GRIGNO,NORMALE,SCUOLA PRIMO GRADO,NO,Non Disponibile,Non Disponibile,Non Disponibile,www.icborgovalsugana.edu.it
202324,NORD EST,TRENTINO-ALTO ADIGE,TRENTO,TNIC846004,"""VILLA LAGARINA""",TNEE84606B,"NOMI  ""LUIGI VICENTINI""","VIA ROMANI, 14",38060,F929,NOMI,NORMALE,SCUOLA PRIMARIA,NO,Non Disponibile,Non Disponibile,Non Disponibile,http://www.icvillalagarina.it/
202324,NORD EST,TRENTINO-ALTO ADIGE,BOLZANO,IBIC81100T,BOLZANO VI - VIA ROVIGO,IBEE81101X,ALESSANDRO MANZONI,VIA ROVIGO 50,39100,A952,BOLZANO * BOZEN,NORMALE,SCUOLA PRIMARIA,NO,Non Disponibile,Non Disponibile,Non Disponibile,Non Disponibile
202324,NORD EST,TRENTINO-ALTO ADIGE,TRENTO,TNIC809005,"""CAVALESE""",TNEE80909G,VILLE DI FIEMME - VARENA,"VIA MERCATO, 20",38030,M431,VILLE DI FIEMME,NORMALE,SCUOLA PRIMARIA,NO,Non Disponibile,Non Disponibile,Non Disponibile,www.iccavalese.it
202324,NORD EST,TRENTINO-ALTO ADIGE,BOLZANO,TBPS110004,LICEO LINGUISTICO E SCIENTIFICO BRUNICO,TBPS110004,LICEO LINGUISTICO E SCIENTIFICO BRUNICO,VIA JOSEF FERRARI 10,39031,B220,BRUNICO * BRUNECK,NORMALE,LICEO SCIENTIFICO,SI,Non Disponibile,os-gym.bruneck@schule.suedtirol.it,Non Disponibile,Non Disponibile
202324,NORD EST,TRENTINO-ALTO ADIGE,TRENTO,TNIC832006,"""ALTA VAL DI SOLE""",TNEE83204B,PEIO - COGOLO,"VIA A.ROSMINI, 6",38024,G419,PEIO,NORMALE,SCUOLA PRIMARIA,NO,Non Disponibile,Non Disponibile,Non Disponibile,www.icaltavaldisole.it
202324,NORD EST,TRENTINO-ALTO ADIGE,TRENTO,TNIC808009,PREDAZZO-TESERO-PANCHIA'-ZIANO,TNMM80801A,"PREDAZZO ""MARZARI PENCATI""","VIA VARDABASSO, 3",38037,H018,PREDAZZO,NORMALE,SCUOLA PRIMO GRADO,NO,Non Disponibile,Non Disponibile,Non Disponibile,www.ic-predazzotesero.it
202324,NORD EST,TRENTINO-ALTO ADIGE,TRENTO,TNIC84700X,"""AVIO""",TNMM847011,"AVIO ""DANTE ALIGHIERI""","VIALE DEGASPERI, 69",38063,A520,AVIO,NORMALE,SCUOLA PRIMO GRADO,NO,Non Disponibile,Non Disponibile,Non Disponibile,www.istitutoavio.it
202324,NORD EST,TRENTINO-ALTO ADIGE,BOLZANO,TBEE03100R,PRATO ALLO STELVIO/PRAD A.STJ.,TBEE03100R,PRATO ALLO STELVIO/PRAD A.STJ.,VIA CROCE 4,39026,H004,PRATO ALLO STELVIO * PRAD AM S,NORMALE,SCUOLA PRIMARIA,SI,Non Disponibile,Non Disponibile,Non Disponibile,Non Disponibile
202324,NORD EST,TRENTINO-ALTO ADIGE,TRENTO,TNIC86000A,"""ALTA VALLAGARINA""",TNEE86002D,"CALLIANO ""ARMINIO DE VALENTINI""","VIA G. GARIBALDI, 2",38060,B419,CALLIANO,NORMALE,SCUOLA PRIMARIA,NO,Non Disponibile,Non Disponibile,Non Disponibile,ic-altavallagarina.istruzione.tn.it
202324,NORD EST,TRENTINO-ALTO ADIGE,BOLZANO,TBIC83000V,MALLES - MALS,TBEE830055,PLANOLO/PLANEIL,Non Disponibile,39020,E862,MALLES VENOSTA * MALS,NORMALE,SCUOLA PRIMARIA,NO,Non Disponibile,Non Disponibile,Non Disponibile,Non Disponibile
202324,NORD EST,TRENTINO-ALTO ADIGE,TRENTO,TNIC832006,"""ALTA VAL DI SOLE""",TNEE83207E,VERMIGLIO - PASSO TONALE,"VIA NAZIONALE, 12/C",38020,L769,VERMIGLIO,DI MONTAGNA,SCUOLA PRIMARIA,NO,Non Disponibile,Non Disponibile,Non Disponibile,www.icaltavaldisole.it
202324,NORD EST,TRENTINO-ALTO ADIGE,BOLZANO,TBIC812009,CARDANO/KARDAUN,TBEE81204E,STEPHAN SCHROFFENEGGER,FRAZIONE COLLEPIETRA/STEINEGG,39050,B799,CORNEDO ALL'ISARCO * KARNEID,NORMALE,SCUOLA PRIMARIA,NO,Non Disponibile,Non Disponibile,Non Disponibile,Non Disponibile
202324,NORD EST,TRENTINO-ALTO ADIGE,BOLZANO,TBIC80900D,SAN CANDIDO - INNICHEN,TBEE80901G,SAN CANDIDO/INNICHEN,Non Disponibile,39038,H786,SAN CANDIDO * INNICHEN,NORMALE,SCUOLA PRIMARIA,NO,Non Disponibile,Non Disponibile,Non Disponibile,Non Disponibile
202324,NORD EST,TRENTINO-ALTO ADIGE,BOLZANO,TBIS019008,ISTITUTO D'ISTR. SEC. GRADO DI SILANDRO,TBTF01901R,L.TEDESCA,Non Disponibile,39028,I729,SILANDRO * SCHLANDERS,NORMALE,ISTITUTO TECNICO INDUSTRIALE,NO,Non Disponibile,Non Disponibile,Non Disponibile,Non Disponibile
202324,NORD EST,TRENTINO-ALTO ADIGE,BOLZANO,TBIC83100P,SCHULZENTRUM SAND IN TAUFERS,TBEE83102T,ACERETO/AHORNACH,Non Disponibile,39030,B570,CAMPO TURES * SAND IN TAUFERS,NORMALE,SCUOLA PRIMARIA,NO,Non Disponibile,Non Disponibile,Non Disponibile,Non Disponibile
202324,NORD EST,TRENTINO-ALTO ADIGE,BOLZANO,TBEE014003,CHIUSA I/KLAUSEN I,TBEE014047,SANTA MADDALENA/SANKT MAGDALENA,Non Disponibile,39040,D821,FUNES * VILLNOESS,NORMALE,SCUOLA PRIMARIA,NO,Non Disponibile,Non Disponibile,Non Disponibile,Non Disponibile
202324,NORD EST,TRENTINO-ALTO ADIGE,BOLZANO,TBIC80800N,SAN VALENTINO - SANKT VALENTIN,TBEE80802R,LANGTAUFERS,Non Disponibile,39020,D222,CURON VENOSTA * GRAUN IM VINSC,NORMALE,SCUOLA PRIMARIA,NO,Non Disponibile,Non Disponibile,Non Disponibile,Non Disponibile
202324,NORD OVEST,VALLE D' AOSTA,AOSTA,AOTD010005,"Istituzione scolastica di istruzione tecnica ""I. Manzetti"" (Indirizzo: tecnico del settore tecnologico)",AOTD01000T,"Istituzione scolastica di istruzione tecnica ""I. Manzetti"" (Indirizzo: tecnico e commerciale)","Via B. Festaz, 27/A",11100,A326,AOSTA,NORMALE,IST TECNICO COMMERCIALE,NO,Non Disponibile,is-imanzetti@regione.vda.it,Non Disponibile,www.imanzetti.scuole.vda.it
202324,NORD EST,TRENTINO-ALTO ADIGE,TRENTO,TNIC83600D,"""TIONE""",TNEE83604P,BORGO LARES - ZUCLO,"VIA FUCINA, 10",38079,M353,BORGO LARES,NORMALE,SCUOLA PRIMARIA,NO,Non Disponibile,Non Disponibile,Non Disponibile,www.ictione.tn.it
202324,NORD EST,TRENTINO-ALTO ADIGE,TRENTO,TNIC82600V,"""TAIO""",TNIC82600V,"""TAIO""","VIA HEROLDSBERG, 3",38012,M344,PREDAIA,NORMALE,ISTITUTO COMPRENSIVO,SI,Non Disponibile,segr.ictaio@scuole.provincia.tn.it,ic.taio@pec.provincia.tn.it,Non Disponibile
202324,NORD EST,TRENTINO-ALTO ADIGE,BOLZANO,TBIC81700C,PRATO ALLO STELVIO/PRAD A.STJ.,TBEE81703L,STELVIO/STILFS,Non Disponibile,39020,I948,STELVIO * STILFS,NORMALE,SCUOLA PRIMARIA,NO,Non Disponibile,Non Disponibile,Non Disponibile,Non Disponibile
202324,NORD EST,TRENTINO-ALTO ADIGE,TRENTO,TNIC81400L,"""PERGINE 1""",TNEE81403R,PERGINE - CANEZZA,"VIA DELLE SCUOLE, 4",38050,G452,PERGINE VALSUGANA,NORMALE,SCUOLA PRIMARIA,NO,Non Disponibile,Non Disponibile,Non Disponibile,www.icpergine1.it
202324,NORD OVEST,VALLE D' AOSTA,AOSTA,AOPL60500E,LICEO LINGUISTICO,AOPL60500E,LICEO LINGUISTICO,V.CIRCONVALLAZIONE 110,11013,D012,COURMAYEUR,NORMALE,LICEO LINGUISTICO,ND,Non Disponibile,segreteria@liceocourmayeur.it,liceocourmayeur@legalmail.it,http://www.liceocourmayeur.it/
202324,NORD EST,TRENTINO-ALTO ADIGE,BOLZANO,TBEE10100T,BRIXEN-STADT/BRESSANONE-CITTA',TBEE10101V,BRIXEN-STADT/BRESSANONE-CITTA',"VIA DANTE, 39",39042,B160,BRESSANONE * BRIXEN,NORMALE,SCUOLA PRIMARIA,NO,Non Disponibile,Non Disponibile,Non Disponibile,Non Disponibile
202324,NORD EST,TRENTINO-ALTO ADIGE,BOLZANO,TBEE001001,APPIANO/EPPAN,TBEE001078,SAN PAOLO/SANKT PAULS,Non Disponibile,39050,A332,APPIANO SULLA STRADA DEL VINO,NORMALE,SCUOLA PRIMARIA,NO,Non Disponibile,Non Disponibile,Non Disponibile,Non Disponibile
202324,NORD EST,TRENTINO-ALTO ADIGE,TRENTO,TNIC81400L,"""PERGINE 1""",TNEE81402Q,"PERGINE ""DON LORENZO MILANI""","VIA MONTE CRISTALLO, 4",38057,G452,PERGINE VALSUGANA,NORMALE,SCUOLA PRIMARIA,NO,Non Disponibile,Non Disponibile,Non Disponibile,www.icpergine1.it
202324,NORD EST,TRENTINO-ALTO ADIGE,BOLZANO,TBIC82800V,DR. JOSEF ROED,TBIC82800V,DR. JOSEF ROED,VIA        JOSEF FERRARI       14,39031,B220,BRUNICO * BRUNECK,NORMALE,ISTITUTO COMPRENSIVO,SI,Non Disponibile,ssp.bruneck1@schule.suedtirol.it,Non Disponibile,Non Disponibile
202324,NORD EST,TRENTINO-ALTO ADIGE,TRENTO,TNIC80100E,"""STRIGNO E TESINO""",TNEE80102N,"PIEVE TESINO ""ALCIDE DEGASPERI""","VIA BRIGATA ABRUZZI, 6",38050,G656,PIEVE TESINO,NORMALE,SCUOLA PRIMARIA,NO,Non Disponibile,Non Disponibile,Non Disponibile,www.icstrignoetesino.it
202324,NORD EST,TRENTINO-ALTO ADIGE,BOLZANO,IBIC814009,BRESSANONE,IBEE81401B,ANTONIO ROSMINI,"VIA PONTE WIDMANN,2",39042,B160,BRESSANONE * BRIXEN,NORMALE,SCUOLA PRIMARIA,NO,Non Disponibile,Non Disponibile,Non Disponibile,Non Disponibile
202324,NORD EST,TRENTINO-ALTO ADIGE,BOLZANO,TBIC80100V,VAL DI NON,TBEE801011,LAUREGNO/LAUREIN,Non Disponibile,39040,E481,LAUREGNO * LAUREIN,DI MONTAGNA,SCUOLA PRIMARIA,NO,Non Disponibile,Non Disponibile,Non Disponibile,Non Disponibile
202324,NORD OVEST,VALLE D' AOSTA,AOSTA,AOIP019000,"Liceo classico, artistico e musicale",AOPC01000V,"Liceo classico, artistico e musicale (Indirizzo classico)","Via dei Cappuccini, 2",11100,A326,AOSTA,NORMALE,LICEO CLASSICO,NO,Non Disponibile,is-licam@regione.vda.it,Non Disponibile,www.classicoartisticomusicale.scuole.vda.it
202324,NORD OVEST,VALLE D' AOSTA,AOSTA,AOIP017000,Mont Rose A,AO1E017030,primaria Hone,"Via Chanoux, 48",11020,E273,HONE,NORMALE,SCUOLA PRIMARIA,NO,Non Disponibile,is-mrosea@regione.vda.it,Non Disponibile,www.montrosea.scuole.vda.it
202324,NORD OVEST,VALLE D' AOSTA,AOSTA,AOIP012000,Mont Emilius 3,AO1A012040,infanzia  Plan Félinaz,"Località Plan Félinaz, 1",11020,C598,CHARVENSOD,NORMALE,SCUOLA INFANZIA,NO,Non Disponibile,is-memilius3@regione.vda.it,Non Disponibile,www.montemilius3.scuole.vda.it
202324,NORD OVEST,VALLE D' AOSTA,AOSTA,AOIP012000,Mont Emilius 3,AO1E012060,primaria  Pollein,Località Capoluogo,11020,G794,POLLEIN,NORMALE,SCUOLA PRIMARIA,NO,Non Disponibile,is-memilius3@regione.vda.it,Non Disponibile,www.montemilius3.scuole.vda.it
202324,NORD EST,TRENTINO-ALTO ADIGE,TRENTO,TNTD18000T,"""A. TAMBOSI"" - TRENTO",TNTD180507,"""A. TAMBOSI "" - TRENTO - SERALE","VIA BRIGATA ACQUI, 19",38122,L378,TRENTO,PERCORSO II LIVELLO,ISTITUTO TECNICO COMMERCIALE,NO,Non Disponibile,Non Disponibile,Non Disponibile,www.scuoleprimiero.it
202324,NORD EST,TRENTINO-ALTO ADIGE,TRENTO,TNIS00200E,"""ALCIDE DEGASPERI"" BORGO",TNIS00200E,"""ALCIDE DEGASPERI"" BORGO","VIA XXIV MAGGIO, 6",38051,B006,BORGO VALSUGANA,NORMALE,ISTITUTO SUPERIORE,SI,Non Disponibile,segr.istalcidedegasperi@scuole.provincia.tn.it,degasperi@pec.provincia.tn.it,Non Disponibile
202324,NORD EST,TRENTINO-ALTO ADIGE,TRENTO,TNIC824007,"""MEZZOLOMBARDO-PAGANELLA""",TNMM82403A,"ANDALO ""CESARE BATTISTI""","PIAZZA S. VITO, 1",38010,A274,ANDALO,NORMALE,SCUOLA PRIMO GRADO,NO,Non Disponibile,Non Disponibile,Non Disponibile,www.icmezzolombardo.it
202324,NORD EST,TRENTINO-ALTO ADIGE,TRENTO,TNIC845008,"""ISERA-ROVERETO""",TNIC845008,"""ISERA-ROVERETO""","VIALE VITTORIA, 43",38068,H612,ROVERETO,NORMALE,ISTITUTO COMPRENSIVO,SI,Non Disponibile,segr.ic.isera_rovereto@scuole.provincia.tn.it,ic.isera-rovereto@pec.provincia.tn.it,Non Disponibile
202324,NORD EST,TRENTINO-ALTO ADIGE,TRENTO,TNIC84400C,"""VALLE DEI LAGHI-DRO""",TNEE844101,DRO - PIETRAMURATA,PIAZZA MERCATO,38070,D371,DRO,NORMALE,SCUOLA PRIMARIA,NO,Non Disponibile,Non Disponibile,Non Disponibile,www.istitutovalledeilaghidro.it
202324,NORD EST,TRENTINO-ALTO ADIGE,TRENTO,TNIC833002,"""BASSA VAL DI SOLE """,TNIC833002,"""BASSA VAL DI SOLE ""","VIA TADDEI DE MAURIS, 4",38027,E850,MALE',NORMALE,ISTITUTO COMPRENSIVO,SI,Non Disponibile,segr.ciccolini.male@scuole.provincia.tn.it,ic.bassavaldisole@pec.provincia.tn.it,Non Disponibile
202324,NORD EST,TRENTINO-ALTO ADIGE,TRENTO,TNIC82100Q,"""ALDENO-MATTARELLO""",TNEE821041,TRENTO - MATTARELLO,"VIA GUIDO POLI, 11",38123,L378,TRENTO,NORMALE,SCUOLA PRIMARIA,NO,Non Disponibile,Non Disponibile,Non Disponibile,www.icaldenomattarello.it
202324,NORD EST,TRENTINO-ALTO ADIGE,BOLZANO,IBPM020007,LICEO GIOVANNI PASCOLI,IBPM020007,LICEO GIOVANNI PASCOLI,VIA G. DELEDDA 4,39100,A952,BOLZANO * BOZEN,NORMALE,ISTITUTO MAGISTRALE,SI,Non Disponibile,liceopascoli.bz@scuola.alto-adige.it,Non Disponibile,Non Disponibile
202324,NORD EST,TRENTINO-ALTO ADIGE,BOLZANO,TBIC814001,SIMON YBERTRACHER,TBEE81408A,MADONNA/UNSER FRAU,Non Disponibile,39020,I604,SENALES * SCHNALS,NORMALE,SCUOLA PRIMARIA,NO,Non Disponibile,Non Disponibile,Non Disponibile,Non Disponibile
202324,NORD EST,TRENTINO-ALTO ADIGE,BOLZANO,TBIC83200E,ISC VITIPENO I,TBIC83200E,ISC VITIPENO I,HANS-MULTSCHER-PLATZ 1,39049,M067,VIPITENO * STERZING,NORMALE,ISTITUTO COMPRENSIVO,SI,Non Disponibile,ssp.sterzing1@schule.suedtirol.it,Non Disponibile,Non Disponibile
202324,NORD EST,TRENTINO-ALTO ADIGE,BOLZANO,LBIC80000P,I.C.D.LOC. LADINE - ORTISEI,LBEE80002T,RONCADIZZA / RUNGGADITSCH,ORTISEI,39046,C254,CASTELROTTO * KASTELRUTH,NORMALE,SCUOLA PRIMARIA,NO,Non Disponibile,Non Disponibile,Non Disponibile,Non Disponibile
202324,NORD EST,TRENTINO-ALTO ADIGE,TRENTO,TNIC809005,"""CAVALESE""",TNEE809028,VILLE DI FIEMME - CARANO,"VIA B. GIOVANELLI, 34",38033,M431,VILLE DI FIEMME,NORMALE,SCUOLA PRIMARIA,NO,Non Disponibile,Non Disponibile,Non Disponibile,www.iccavalese.it
202324,NORD EST,TRENTINO-ALTO ADIGE,BOLZANO,TBIC814001,SIMON YBERTRACHER,TBEE814079,CERTOSA/KARTHAUS,Non Disponibile,39020,I604,SENALES * SCHNALS,NORMALE,SCUOLA PRIMARIA,NO,Non Disponibile,Non Disponibile,Non Disponibile,Non Disponibile
202324,NORD EST,TRENTINO-ALTO ADIGE,BOLZANO,TBIS01200D,L. SCIENT. E IST. TECN. CONSTR. BOLZANO,TBIS01200D,L. SCIENT. E IST. TECN. CONSTR. BOLZANO,VIA FAGO 10,39100,A952,BOLZANO * BOZEN,NORMALE,ISTITUTO SUPERIORE,SI,Non Disponibile,os-rg-tfo-bau.bozen@schule.suedtirol.it,Non Disponibile,Non Disponibile
202324,NORD EST,TRENTINO-ALTO ADIGE,BOLZANO,TBIS02300X,ISTITUTO TEC. ECONOMICO BRUNICO,TBRC02302X,LINGUA TEDESCA,VIA        MERCATO VECCHIO 9,39038,H786,SAN CANDIDO * INNICHEN,NORMALE,IST PROF PER I SERVIZI COMMERCIALI E TURISTICI,NO,Non Disponibile,Non Disponibile,Non Disponibile,Non Disponibile
202324,NORD OVEST,VALLE D' AOSTA,AOSTA,AOIP009000,Grand Combin,AO1E009040,primaria Oyace,"Loc. La Cretaz, 2",11010,G012,OYACE,NORMALE,SCUOLA PRIMARIA,NO,Non Disponibile,is-gcombin@regione.vda.it,Non Disponibile,https://grandcombin.iswebcloud.it
202324,NORD OVEST,VALLE D' AOSTA,AOSTA,AOIP015000,Luigi Barone,AO1E015010,primaria  Challand Saint Victor,"Fraz. Ville, 220",11020,C594,CHALLAND-SAINT-VICTOR,NORMALE,SCUOLA PRIMARIA,NO,Non Disponibile,is-lbarone@regione.vda.it,Non Disponibile,www.barone.scuole.vda.it
202324,NORD EST,TRENTINO-ALTO ADIGE,TRENTO,TNIC838005,"""DEL CHIESE""",TNMM838016,"STORO ""GIACOMO LEOPARDI""","VIA PAPALEONI, 5",38089,I964,STORO,NORMALE,SCUOLA PRIMO GRADO,NO,Non Disponibile,Non Disponibile,Non Disponibile,istitutodelchiese.it
202324,NORD EST,TRENTINO-ALTO ADIGE,TRENTO,TNIC82000X,"""TRENTO 2""",TNEE820023,"TRENTO ""ISTITUTO CASA SERENA""","VIA CAMPANELLE, 27",38050,L378,TRENTO,NORMALE,SCUOLA PRIMARIA,NO,Non Disponibile,Non Disponibile,Non Disponibile,www.icomenius.it
202324,NORD EST,TRENTINO-ALTO ADIGE,TRENTO,TNIC816008,"""ALTOPIANO DI PINE'""",TNMM816019,"BASELGA DI PINE' ""DON G.TARTER""","VIA 26 MAGGIO, 6",38042,A694,BASELGA DI PINE',NORMALE,SCUOLA PRIMO GRADO,NO,Non Disponibile,Non Disponibile,Non Disponibile,www.http://inpine.eu
202324,NORD OVEST,VALLE D' AOSTA,AOSTA,AOIP009000,Grand Combin,AO1A009020,infanzia Etroubles,"Rue de la Tour, 1",11014,D444,ETROUBLES,NORMALE,SCUOLA INFANZIA,NO,Non Disponibile,is-gcombin@regione.vda.it,Non Disponibile,https://grandcombin.iswebcloud.it
202324,NORD EST,TRENTINO-ALTO ADIGE,TRENTO,TNIC82900A,"""BASSA ANAUNIA-TUENNO""",TNEE82906N,CONTA' - FLAVON,VIA NAZIONALE,38010,M356,CONTA',NORMALE,SCUOLA PRIMARIA,NO,Non Disponibile,Non Disponibile,Non Disponibile,www.icbassaanaunia.it
202324,NORD EST,TRENTINO-ALTO ADIGE,BOLZANO,TBIC842005,MERAN/OBERMAIS MERANO/MAIA ALTA,TBEE84207D,CAINES/KUENS,Non Disponibile,39010,B364,CAINES * KUENS,DI MONTAGNA,SCUOLA PRIMARIA,NO,Non Disponibile,Non Disponibile,Non Disponibile,Non Disponibile
202324,NORD EST,TRENTINO-ALTO ADIGE,BOLZANO,TBIC80200P,FRANZ POEDER,TBEE80202T,MARLENGO/MARLING,Non Disponibile,39020,E959,MARLENGO * MARLING,NORMALE,SCUOLA PRIMARIA,NO,Non Disponibile,Non Disponibile,Non Disponibile,Non Disponibile
202324,NORD EST,TRENTINO-ALTO ADIGE,TRENTO,TNIC82900A,"""BASSA ANAUNIA-TUENNO""",TNMM82901B,"DENNO ""VITTORIO VIELMETTI""","VIA COLLE VERDE, 3",38010,D273,DENNO,NORMALE,SCUOLA PRIMO GRADO,NO,Non Disponibile,Non Disponibile,Non Disponibile,www.icbassaanaunia.it
202324,NORD OVEST,VALLE D' AOSTA,AOSTA,AOIP013000,Abbé Prosper Duc,AO1E013050,primaria  Verrayes,"Via Capoluogo, 30",11020,L783,VERRAYES,NORMALE,SCUOLA PRIMARIA,NO,Non Disponibile,is-apduc@regione.vda.it,Non Disponibile,www.prosperduc.it
202324,NORD EST,TRENTINO-ALTO ADIGE,TRENTO,TNIC83400T,"""VAL RENDENA""",TNEE834043,"PINZOLO ""NEPOMUCENO BOLOGNINI""","VIA LEONE COLLINI, 18",38086,G681,PINZOLO,NORMALE,SCUOLA PRIMARIA,NO,Non Disponibile,Non Disponibile,Non Disponibile,icvalrendena.it
202324,NORD EST,TRENTINO-ALTO ADIGE,BOLZANO,TBEE00800Q,GSP BRUNECK / CSP PRIMARIA BRUNICO,TBEE00801R,"BRUNICO/BRUNECK ""J.BACHLECHNER""",VIA GALILEI 5,39031,B220,BRUNICO * BRUNECK,NORMALE,SCUOLA PRIMARIA,NO,Non Disponibile,Non Disponibile,Non Disponibile,Non Disponibile
202324,NORD EST,TRENTINO-ALTO ADIGE,BOLZANO,TBIC83800D,ISC FISCHNALER VIPITENO II,TBEE83808V,TELVES/TELFES,Non Disponibile,39040,H152,RACINES * RATSCHINGS,NORMALE,SCUOLA PRIMARIA,NO,Non Disponibile,Non Disponibile,Non Disponibile,Non Disponibile
202324,NORD EST,TRENTINO-ALTO ADIGE,BOLZANO,TBIC81500R,VALDAORA - OLANG,TBEE81502X,VALDAORA DI SOPRA/OBEROLANG,Non Disponibile,39030,L552,VALDAORA * OLANG,NORMALE,SCUOLA PRIMARIA,NO,Non Disponibile,Non Disponibile,Non Disponibile,Non Disponibile
202324,NORD EST,TRENTINO-ALTO ADIGE,BOLZANO,TBEE00200R,BOLZANO I/BOZEN I,TBEE00201T,J.W.V.GOETHE,PIAZZA MADONNA 1,39100,A952,BOLZANO * BOZEN,NORMALE,SCUOLA PRIMARIA,NO,Non Disponibile,Non Disponibile,Non Disponibile,Non Disponibile
202324,NORD EST,TRENTINO-ALTO ADIGE,TRENTO,TNIC803006,"""VIGOLO VATTARO""",TNIC803006,"""VIGOLO VATTARO""","VIA G. GARIBALDI, 8",38049,M350,ALTOPIANO DELLA VIGOLANA,NORMALE,ISTITUTO COMPRENSIVO,SI,Non Disponibile,segr.vigolovattaro@scuole.provincia.tn.it,ic.vigolovattaro@pec.provincia.tn.it,Non Disponibile
202324,NORD EST,TRENTINO-ALTO ADIGE,BOLZANO,TBEE042007,VARNA/VAHRN,TBEE04208G,RASA/RAAS,Non Disponibile,39040,F856,NAZ-SCIAVES * NATZ-SCHABS,NORMALE,SCUOLA PRIMARIA,NO,Non Disponibile,Non Disponibile,Non Disponibile,Non Disponibile
202324,NORD EST,TRENTINO-ALTO ADIGE,BOLZANO,LBIC803006,I.C. D.L. L. SAN VIGILIO MAREBB,LBEE80304B,SAN MARTINO / ST.MARTIN,PICCOLINO,39030,H988,SAN MARTINO IN BADIA * ST. MAR,NORMALE,SCUOLA PRIMARIA,NO,Non Disponibile,Non Disponibile,Non Disponibile,Non Disponibile
202324,NORD EST,TRENTINO-ALTO ADIGE,TRENTO,TNIC824007,"""MEZZOLOMBARDO-PAGANELLA""",TNEE82406E,ANDALO,"PIAZZA SAN VITO, 2",38010,A274,ANDALO,NORMALE,SCUOLA PRIMARIA,NO,Non Disponibile,Non Disponibile,Non Disponibile,www.icmezzolombardo.it
202324,NORD OVEST,VALLE D' AOSTA,AOSTA,AOIP012000,Mont Emilius 3,AO1E012020,primaria Gressan Chevrot,Località La Palud,11020,E165,GRESSAN,NORMALE,SCUOLA PRIMARIA,NO,Non Disponibile,is-memilius3@regione.vda.it,Non Disponibile,www.montemilius3.scuole.vda.it
